sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number,BENZ_parameter_formula,BENZ_analysis_group_abbr,BENZ_analysis_value,BENZ_analysis_flag,BRFM_parameter_formula_1,BRFM_analysis_group_abbr_2,BRFM_analysis_value_3,BRFM_analysis_flag_4,C2F6_parameter_formula_5,C2F6_analysis_group_abbr_6,C2F6_analysis_value_7,C2F6_analysis_flag_8,C2H2_parameter_formula_9,C2H2_analysis_group_abbr_10,C2H2_analysis_value_11,C2H2_analysis_flag_12,C2H6_parameter_formula_13,C2H6_analysis_group_abbr_14,C2H6_analysis_value_15,C2H6_analysis_flag_16,C3H8_parameter_formula_17,C3H8_analysis_group_abbr_18,C3H8_analysis_value_19,C3H8_analysis_flag_20,CCL4_parameter_formula,CCL4_analysis_group_abbr,CCL4_analysis_value,CCL4_analysis_flag,CF4_parameter_formula,CF4_analysis_group_abbr,CF4_analysis_value,CF4_analysis_flag,CH3I_parameter_formula,CH3I_analysis_group_abbr,CH3I_analysis_value,CH3I_analysis_flag,CH4_parameter_formula,CH4_analysis_group_abbr,CH4_analysis_value,CH4_analysis_flag,CH4C13_parameter_formula,CH4C13_analysis_group_abbr,CH4C13_nalysis_value,CH4C13_analysis_flag,CHLF_parameter_formula,CHLF_analysis_group_abbr,CHLF_analysis_value,CHLF_analysis_flag,CO_parameter_formula,CO_analysis_group_abbr,CO_analysis_value,CO_analysis_flag,CO2_parameter_formula,CO2_analysis_group_abbr,CO2_analysis_value,CO2_analysis_flag,DIBR_parameter_formula,DIBR_analysis_group_abbr,DIBR_analysis_value,DIBR_analysis_flag,DICL_parameter_formula,DICL_analysis_group_abbr,DICL_analysis_value,DICL_analysis_flag,F113_parameter_formula,F113_analysis_group_abbr,F113_analysis_value,F113_analysis_flag,F115_parameter_formula,F115_analysis_group_abbr,F115_analysis_value,F115_analysis_flag,F11B_parameter_formula,F11B_analysis_group_abbr,F11B_analysis_value,F11B_analysis_flag,F125_parameter_formula,F125_analysis_group_abbr,F125_analysis_value,F125_analysis_flag,F13_parameter_formula,F13_analysis_group_abbr,F13_analysis_value,F13_analysis_flag,F134A_parameter_formula,F134A_analysis_group_abbr,F134A_analysis_value,F134A_analysis_flag,F142B_parameter_formula,F142B_analysis_group_abbr,F142B_analysis_value,F142B_analysis_flag,F143a_parameter_formula,F143a_analysis_group_abbr,F143a_analysis_value,F143a_analysis_flag,F152A_parameter_formula,F152A_analysis_group_abbr,F152A_analysis_value,F152A_analysis_flag,F227E_parameter_formula,F227E_analysis_group_abbr,F227E_analysis_value,F227E_analysis_flag,F23_parameter_formula,F23_analysis_group_abbr,F23_analysis_value,F23_analysis_flag,F236FA_parameter_formula,F236FA_analysis_group_abbr,F236FA_analysis_value,F236FA_analysis_flag,F32_parameter_formula,F32_analysis_group_abbr,F32_analysis_value,F32_analysis_flag,F365M_parameter_formula,F365M_analysis_group_abbr,F365M_analysis_value,F365M_analysis_flag,FC12_parameter_formula,FC12_analysis_group_abbr,FC12_analysis_value,FC12_analysis_flag,H1211_parameter_formula,H1211_analysis_group_abbr,H1211_analysis_value,H1211_analysis_flag,H1301_parameter_formula,H1301_analysis_group_abbr,H1301_analysis_value,H1301_analysis_flag,H2_parameter_formula,H2_analysis_group_abbr,H2_analysis_value,H2_analysis_flag,H2402_parameter_formula,H2402_analysis_group_abbr,H2402_analysis_value,H2402_analysis_flag,HF133a_parameter_formula,HF133a_analysis_group_abbr,HF133a_analysis_value,HF133a_analysis_flag,HF22_parameter_formula,HF22_analysis_group_abbr,HF22_analysis_value,HF22_analysis_flag,IC4H10_parameter_formula,IC4H10_analysis_group_abbr,IC4H10_analysis_value,IC4H10_analysis_flag,IC5H12_parameter_formula,IC5H12_analysis_group_abbr,IC5H12_analysis_value,IC5H12_analysis_flag,MCFA_parameter_formula,MCFA_analysis_group_abbr,MCFA_analysis_value,MCFA_analysis_flag,MEBR_parameter_formula,MEBR_analysis_group_abbr,MEBR_analysis_value,MEBR_analysis_flag,MECL_parameter_formula,MECL_analysis_group_abbr,MECL_analysis_value,MECL_analysis_flag,N2O_parameter_formula,N2O_analysis_group_abbr,N2O_analysis_value,N2O_analysis_flag,NC4H10_parameter_formula,NC4H10_analysis_group_abbr,NC4H10_analysis_value,NC4H10_analysis_flag,NC5H12_parameter_formula,NC5H12_analysis_group_abbr,NC5H12_analysis_value,NC5H12_analysis_flag,NC6H14_parameter_formula,NC6H14_analysis_group_abbr,NC6H14_analysis_value,NC6H14_analysis_flag,OCS_parameter_formula,OCS_analysis_group_abbr,OCS_analysis_value,OCS_analysis_flag,P218_parameter_formula,P218_analysis_group_abbr,P218_analysis_value,P218_analysis_flag,PCE_parameter_formula,PCE_analysis_group_abbr,PCE_analysis_value,PCE_analysis_flag,SF6_CCGG_parameter_formula,SF6_CCGG_analysis_group_abbr,SF6_CCGG_analysis_value,SF6_CCGG_analysis_flag,SF6_HATS_parameter_formula,SF6_HATS_analysis_group_abbr,SF6_HATS_analysis_value,SF6_HATS_analysis_flag,SO2F2_parameter_formula,SO2F2_analysis_group_abbr,SO2F2_analysis_value,SO2F2_analysis_flag
2017,8,22,0,54,8,3922-02-01,R,69.374,-152.1123,1503.88,80,1423.88,430215,BENZ,HATS,19.801,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.7,...,C2H2,HATS,61.77,...,C2H6,HATS,713.787,...,C3H8,HATS,75.594,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.328,...,CH3I,HATS,0.179,...,ch4,CCGG,1930.62,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,14.954,...,co,CCGG,93.1,..P,co2,CCGG,395.59,..P,DIBR,HATS,0.944,...,DICL,HATS,55.891,...,F113,HATS,70.777,...,F115,HATS,8.601,...,F11B,HATS,231.283,...,F125,HATS,24.894,...,F13,HATS,3.379,...,F134A,HATS,104.375,...,F142B,HATS,23.503,...,F143a,HATS,21.942,...,F152A,HATS,9.213,...,F227e,HATS,1.368,...,F23,HATS,30.868,..P,F236fa,HATS,0.164,...,F32,HATS,15.88,...,F365m,HATS,1.107,...,FC12,HATS,512.112,..P,H1211,HATS,3.428,...,H1301,HATS,3.321,...,h2,CCGG,472.06,..P,H2402,HATS,0.429,...,HF133a,HATS,0.516,...,HF22,HATS,251.803,...,iC4H10,HATS,6.399,...,iC5H12,HATS,2.515,...,MCFA,HATS,2.283,...,MEBR,HATS,6.373,...,MECL,HATS,462.603,...,n2o,CCGG,329.99,..P,nC4H10,HATS,11.648,...,nC5H12,HATS,3.086,...,nC6H14,HATS,1.534,...,OCS,HATS,407.789,...,P218,HATS,0.613,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.56,..P,sf6,HATS,9.501,...,SO2F2,HATS,2.158,...
2017,8,22,1,11,59,3922-03-01,R,69.3304,-151.9676,207.26,165,42.26,430216,BENZ,HATS,15.522,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.876,...,C2H2,HATS,54.443,...,C2H6,HATS,736.328,...,C3H8,HATS,93.942,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.145,...,CH3I,HATS,0.307,...,ch4,CCGG,1975.48,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,16.175,...,co,CCGG,89.87,..P,co2,CCGG,392.6,..P,DIBR,HATS,0.981,...,DICL,HATS,55.489,...,F113,HATS,70.978,...,F115,HATS,8.667,...,F11B,HATS,231.424,...,F125,HATS,24.925,...,F13,HATS,3.368,...,F134A,HATS,104.103,...,F142B,HATS,23.373,...,F143a,HATS,21.905,...,F152A,HATS,9.089,...,F227e,HATS,1.352,...,F23,HATS,31.345,..P,F236fa,HATS,0.165,...,F32,HATS,15.658,...,F365m,HATS,1.125,...,FC12,HATS,511.281,..P,H1211,HATS,3.53,...,H1301,HATS,3.369,...,h2,CCGG,448.05,..P,H2402,HATS,0.433,...,HF133a,HATS,0.549,...,HF22,HATS,250.885,...,iC4H10,HATS,10.245,...,iC5H12,HATS,5.323,...,MCFA,HATS,2.208,...,MEBR,HATS,5.937,...,MECL,HATS,442.92,...,n2o,CCGG,329.72,..P,nC4H10,HATS,19.121,...,nC5H12,HATS,7.252,...,nC6H14,HATS,2.784,...,OCS,HATS,357.271,...,P218,HATS,0.641,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.49,..P,sf6,HATS,9.556,...,SO2F2,HATS,2.158,...
2017,8,22,1,27,44,3922-04-01,R,68.9256,-150.5796,418.49,433,-14.51,430217,BENZ,HATS,16.262,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.952,...,C2H2,HATS,57.889,...,C2H6,HATS,736.328,...,C3H8,HATS,91.219,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.17,...,CH3I,HATS,0.273,...,ch4,CCGG,1961.53,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,15.797,...,co,CCGG,91.87,..P,co2,CCGG,393.35,..P,DIBR,HATS,0.981,...,DICL,HATS,55.489,...,F113,HATS,70.439,...,F115,HATS,8.623,...,F11B,HATS,231.871,...,F125,HATS,25.055,...,F13,HATS,3.367,...,F134A,HATS,103.887,...,F142B,HATS,23.508,...,F143a,HATS,21.893,...,F152A,HATS,9.189,...,F227e,HATS,1.389,...,F23,HATS,31.119,..P,F236fa,HATS,0.161,...,F32,HATS,15.742,...,F365m,HATS,1.127,...,FC12,HATS,512.008,..P,H1211,HATS,3.528,...,H1301,HATS,3.296,...,h2,CCGG,451.15,..P,H2402,HATS,0.416,...,HF133a,HATS,0.564,...,HF22,HATS,251.579,...,iC4H10,HATS,10.029,...,iC5H12,HATS,5.056,...,MCFA,HATS,2.259,...,MEBR,HATS,5.959,...,MECL,HATS,447.58,...,n2o,CCGG,330.04,..P,nC4H10,HATS,17.892,...,nC5H12,HATS,6.353,...,nC6H14,HATS,2.465,...,OCS,HATS,365.896,...,P218,HATS,0.63,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.554,...,SO2F2,HATS,2.146,...
2017,8,22,1,39,59,3922-05-01,R,68.5886,-149.5721,826.31,790,36.31,430218,BENZ,HATS,17.853,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.847,...,C2H2,HATS,59.884,...,C2H6,HATS,718.989,...,C3H8,HATS,93.682,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.22,...,CH3I,HATS,0.317,...,ch4,CCGG,1947.5,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,15.968,...,co,CCGG,90.73,..P,co2,CCGG,393.42,..P,DIBR,HATS,1.019,...,DICL,HATS,55.666,...,F113,HATS,70.691,...,F115,HATS,8.721,...,F11B,HATS,231.918,...,F125,HATS,25.299,...,F13,HATS,3.319,...,F134A,HATS,104.59,...,F142B,HATS,23.628,...,F143a,HATS,22.268,...,F152A,HATS,9.167,...,F227e,HATS,1.373,...,F23,HATS,31.164,..P,F236fa,HATS,0.163,...,F32,HATS,15.707,...,F365m,HATS,1.103,...,FC12,HATS,512.684,..P,H1211,HATS,3.489,...,H1301,HATS,3.357,...,h2,CCGG,445.22,..P,H2402,HATS,0.423,...,HF133a,HATS,0.545,...,HF22,HATS,251.083,...,iC4H10,HATS,13.852,...,iC5H12,HATS,7.785,...,MCFA,HATS,2.208,...,MEBR,HATS,5.971,...,MECL,HATS,440.713,...,n2o,CCGG,329.47,..P,nC4H10,HATS,29.489,...,nC5H12,HATS,8.042,...,nC6H14,HATS,2.727,...,OCS,HATS,367.182,...,P218,HATS,0.581,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.569,...,SO2F2,HATS,2.197,...
2017,8,23,18,41,43,3922-07-01,R,64.7728,-149.0168,1865.99,100,1765.99,430219,BENZ,HATS,22.076,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.828,...,C2H2,HATS,70.475,...,C2H6,HATS,755.208,...,C3H8,HATS,103.861,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.187,...,CH3I,HATS,0.45,...,ch4,CCGG,1950.38,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,16.059,...,co,CCGG,99.11,..P,co2,CCGG,395.93,..P,DIBR,HATS,0.959,...,DICL,HATS,55.078,...,F113,HATS,69.785,...,F115,HATS,8.643,...,F11B,HATS,231.518,...,F125,HATS,25.28,...,F13,HATS,3.376,...,F134A,HATS,105.134,...,F142B,HATS,23.61,...,F143a,HATS,22.401,...,F152A,HATS,9.008,...,F227e,HATS,1.401,...,F23,HATS,31.249,..P,F236fa,HATS,0.158,...,F32,HATS,15.902,...,F365m,HATS,1.089,...,FC12,HATS,512.216,..P,H1211,HATS,3.519,...,H1301,HATS,3.286,...,h2,CCGG,458.84,..P,H2402,HATS,0.398,...,HF133a,HATS,0.553,...,HF22,HATS,252.522,...,iC4H10,HATS,9.933,...,iC5H12,HATS,4.587,...,MCFA,HATS,2.276,...,MEBR,HATS,6.247,...,MECL,HATS,463.096,...,n2o,CCGG,329.92,..P,nC4H10,HATS,16.394,...,nC5H12,HATS,5.265,...,nC6H14,HATS,1.897,...,OCS,HATS,370.664,...,P218,HATS,0.608,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.47,..P,sf6,HATS,9.538,...,SO2F2,HATS,2.139,...
2017,8,23,19,8,43,3922-08-01,R,64.8047,-151.293,3742.94,245,3497.94,430220,BENZ,HATS,12.629,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.769,...,C2H2,HATS,65.687,...,C2H6,HATS,866.562,...,C3H8,HATS,293.689,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.154,...,CH3I,HATS,0.113,...,ch4,CCGG,1944.45,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,15.046,...,co,CCGG,96.3,..P,co2,CCGG,394.19,..P,DIBR,HATS,0.736,...,DICL,HATS,55.014,...,F113,HATS,70.288,...,F115,HATS,8.577,...,F11B,HATS,231.495,...,F125,HATS,25.541,...,F13,HATS,3.309,...,F134A,HATS,105.575,...,F142B,HATS,23.712,...,F143a,HATS,22.29,...,F152A,HATS,9.351,...,F227e,HATS,1.392,...,F23,HATS,31.355,..P,F236fa,HATS,0.169,...,F32,HATS,16.494,...,F365m,HATS,1.188,...,FC12,HATS,512.372,..P,H1211,HATS,3.481,...,H1301,HATS,3.318,...,h2,CCGG,492.46,..P,H2402,HATS,0.397,...,HF133a,HATS,0.546,...,HF22,HATS,251.951,...,iC4H10,HATS,47.978,...,iC5H12,HATS,18.613,...,MCFA,HATS,2.257,...,MEBR,HATS,6.725,...,MECL,HATS,489.034,...,n2o,CCGG,329.57,..P,nC4H10,HATS,88.989,...,nC5H12,HATS,20.302,...,nC6H14,HATS,5.466,...,OCS,HATS,409.397,...,P218,HATS,0.589,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.58,..P,sf6,HATS,9.621,...,SO2F2,HATS,2.244,...
2017,8,23,20,20,49,3922-09-01,R,64.671,-157.1826,69.8,45,24.8,430221,BENZ,HATS,12.536,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.811,...,C2H2,HATS,52.629,...,C2H6,HATS,695.485,...,C3H8,HATS,79.225,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.062,...,CH3I,HATS,0.316,...,ch4,CCGG,1956.97,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,16.008,...,co,CCGG,88.89,..P,co2,CCGG,394.61,..P,DIBR,HATS,1.013,...,DICL,HATS,55.545,...,F113,HATS,70.82,...,F115,HATS,8.628,...,F11B,HATS,231.048,...,F125,HATS,25.198,...,F13,HATS,3.317,...,F134A,HATS,104.553,...,F142B,HATS,23.389,...,F143a,HATS,22.007,...,F152A,HATS,9.003,...,F227e,HATS,1.383,...,F23,HATS,31.094,..P,F236fa,HATS,0.158,...,F32,HATS,15.777,...,F365m,HATS,1.172,...,FC12,HATS,512.372,..P,H1211,HATS,3.471,...,H1301,HATS,3.359,...,h2,CCGG,457.24,..P,H2402,HATS,0.42,...,HF133a,HATS,0.553,...,HF22,HATS,252.571,...,iC4H10,HATS,8.639,...,iC5H12,HATS,3.978,...,MCFA,HATS,2.241,...,MEBR,HATS,6.147,...,MECL,HATS,460.643,...,n2o,CCGG,329.28,..P,nC4H10,HATS,13.263,...,nC5H12,HATS,4.909,...,nC6H14,HATS,1.983,...,OCS,HATS,368.415,...,P218,HATS,0.604,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.48,..P,sf6,HATS,9.563,...,SO2F2,HATS,2.15,...
2017,8,23,20,48,8,3922-10-01,R,64.2716,-158.9747,2470.1,141,2329.1,430222,BENZ,HATS,13.613,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.904,...,C2H2,HATS,59.194,...,C2H6,HATS,723.805,...,C3H8,HATS,109.501,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.971,...,CH3I,HATS,0.125,...,ch4,CCGG,1927.97,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,14.541,...,co,CCGG,91.51,..P,co2,CCGG,395.26,..P,DIBR,HATS,0.875,...,DICL,HATS,56.496,...,F113,HATS,70.202,...,F115,HATS,8.69,...,F11B,HATS,231.706,...,F125,HATS,25.251,...,F13,HATS,3.3,...,F134A,HATS,105.359,...,F142B,HATS,23.445,...,F143a,HATS,22.025,...,F152A,HATS,9.171,...,F227e,HATS,1.431,...,F23,HATS,31.385,..P,F236fa,HATS,0.163,...,F32,HATS,16.113,...,F365m,HATS,1.13,...,FC12,HATS,512.892,..P,H1211,HATS,3.51,...,H1301,HATS,3.345,...,h2,CCGG,487.44,..P,H2402,HATS,0.396,...,HF133a,HATS,0.552,...,HF22,HATS,252.398,...,iC4H10,HATS,12.977,...,iC5H12,HATS,4.496,...,MCFA,HATS,2.257,...,MEBR,HATS,6.648,...,MECL,HATS,481.064,...,n2o,CCGG,329.6,..P,nC4H10,HATS,21.932,...,nC5H12,HATS,5.011,...,nC6H14,HATS,1.445,...,OCS,HATS,418.826,...,P218,HATS,0.638,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.53,..P,sf6,HATS,9.554,...,SO2F2,HATS,2.174,...
2017,8,23,21,28,25,3922-11-01,R,63.8494,-160.5509,54.86,51,3.86,430223,BENZ,HATS,12.461,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.904,...,C2H2,HATS,53.935,...,C2H6,HATS,699.338,...,C3H8,HATS,85.513,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.862,...,CH3I,HATS,0.286,...,ch4,CCGG,1945.81,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,15.718,...,co,CCGG,88.98,..P,co2,CCGG,394.34,..P,DIBR,HATS,0.936,...,DICL,HATS,55.795,...,F113,HATS,69.598,...,F115,HATS,8.636,...,F11B,HATS,231.307,...,F125,HATS,25.236,...,F13,HATS,3.314,...,F134A,HATS,104.872,...,F142B,HATS,23.598,...,F143a,HATS,22.241,...,F152A,HATS,9.175,...,F227e,HATS,1.386,...,F23,HATS,30.828,..P,F236fa,HATS,0.147,...,F32,HATS,16.085,...,F365m,HATS,1.123,...,FC12,HATS,511.8,..P,H1211,HATS,3.567,...,H1301,HATS,3.274,...,h2,CCGG,468.51,..P,H2402,HATS,0.41,...,HF133a,HATS,0.565,...,HF22,HATS,251.827,...,iC4H10,HATS,9.55,...,iC5H12,HATS,4.56,...,MCFA,HATS,2.415,...,MEBR,HATS,6.412,...,MECL,HATS,464.998,...,n2o,CCGG,329.35,..P,nC4H10,HATS,15.788,...,nC5H12,HATS,4.244,...,nC6H14,HATS,1.549,...,OCS,HATS,395.362,...,P218,HATS,0.624,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.52,..P,sf6,HATS,9.599,...,SO2F2,HATS,2.169,...
2017,8,23,22,10,26,3922-12-01,R,64.7605,-162.4006,3138.53,263,2875.53,430224,BENZ,HATS,24.341,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.909,...,C2H2,HATS,78.745,...,C2H6,HATS,818.399,...,C3H8,HATS,136.536,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.029,...,CH3I,HATS,0.139,...,ch4,CCGG,1930.7,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,14.511,...,co,CCGG,102.87,..P,co2,CCGG,397.18,..P,DIBR,HATS,0.799,...,DICL,HATS,55.344,...,F113,HATS,70.46,...,F115,HATS,8.735,...,F11B,HATS,231.354,...,F125,HATS,25.43,...,F13,HATS,3.447,...,F134A,HATS,105.734,...,F142B,HATS,23.475,...,F143a,HATS,22.177,...,F152A,HATS,9.339,...,F227e,HATS,1.364,...,F23,HATS,31.305,..P,F236fa,HATS,0.158,...,F32,HATS,16.379,...,F365m,HATS,1.108,...,FC12,HATS,511.852,..P,H1211,HATS,3.555,...,H1301,HATS,3.302,...,h2,CCGG,487.72,..P,H2402,HATS,0.4,...,HF133a,HATS,0.535,...,HF22,HATS,253.042,...,iC4H10,HATS,15.062,...,iC5H12,HATS,5.387,...,MCFA,HATS,2.241,...,MEBR,HATS,6.761,...,MECL,HATS,485.602,...,n2o,CCGG,329.6,..P,nC4H10,HATS,27.065,...,nC5H12,HATS,5.699,...,nC6H14,HATS,1.9,...,OCS,HATS,416.63,...,P218,HATS,0.598,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.48,..P,sf6,HATS,9.579,...,SO2F2,HATS,2.223,...
2017,8,24,19,39,43,3927-01-01,R,64.5636,-165.1256,109.42,44,65.42,430202,BENZ,HATS,18.864,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.853,...,C2H2,HATS,59.485,...,C2H6,HATS,714.172,...,C3H8,HATS,82.078,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.253,...,CH3I,HATS,0.362,...,ch4,CCGG,1938.54,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,15.55,...,co,CCGG,90.39,..P,co2,CCGG,394.12,..P,DIBR,HATS,1.09,...,DICL,HATS,56.043,...,F113,HATS,70.504,...,F115,HATS,8.73,...,F11B,HATS,231.73,...,F125,HATS,25.159,...,F13,HATS,3.26,...,F134A,HATS,104.497,...,F142B,HATS,23.494,...,F143a,HATS,22.218,...,F152A,HATS,9.418,...,F227e,HATS,1.383,...,F23,HATS,31.264,..P,F236fa,HATS,0.164,...,F32,HATS,16.359,...,F365m,HATS,1.079,...,FC12,HATS,512.269,..P,H1211,HATS,3.543,...,H1301,HATS,3.377,...,h2,CCGG,461.29,..P,H2402,HATS,0.434,...,HF133a,HATS,0.547,...,HF22,HATS,251.852,...,iC4H10,HATS,8.459,...,iC5H12,HATS,4.843,...,MCFA,HATS,2.14,...,MEBR,HATS,6.109,...,MECL,HATS,453.522,...,n2o,CCGG,329.22,..P,nC4H10,HATS,15.182,...,nC5H12,HATS,4.659,...,nC6H14,HATS,2.208,...,OCS,HATS,394.071,...,P218,HATS,0.591,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.48,..P,sf6,HATS,9.537,...,SO2F2,HATS,2.097,...
2017,8,24,19,53,39,3927-02-01,R,64.7752,-164.2068,1197.86,245,952.86,430203,BENZ,HATS,16.617,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.797,...,C2H2,HATS,59.847,...,C2H6,HATS,736.328,...,C3H8,HATS,93.748,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.178,...,CH3I,HATS,0.347,...,ch4,CCGG,1951.79,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,16.028,...,co,CCGG,92.23,..P,co2,CCGG,395.87,..P,DIBR,HATS,1.022,...,DICL,HATS,55.576,...,F113,HATS,69.871,...,F115,HATS,8.665,...,F11B,HATS,231.448,...,F125,HATS,25.228,...,F13,HATS,3.362,...,F134A,HATS,104.694,...,F142B,HATS,23.596,...,F143a,HATS,22.038,...,F152A,HATS,9.284,...,F227e,HATS,1.387,...,F23,HATS,31.51,..P,F236fa,HATS,0.16,...,F32,HATS,16.253,...,F365m,HATS,1.127,...,FC12,HATS,512.164,..P,H1211,HATS,3.474,...,H1301,HATS,3.36,...,h2,CCGG,459.81,..P,H2402,HATS,0.425,...,HF133a,HATS,0.565,...,HF22,HATS,252.224,...,iC4H10,HATS,10.089,...,iC5H12,HATS,5.531,...,MCFA,HATS,2.469,...,MEBR,HATS,6.078,...,MECL,HATS,455.239,...,n2o,CCGG,329.55,..P,nC4H10,HATS,18.582,...,nC5H12,HATS,5.738,...,nC6H14,HATS,2.172,...,OCS,HATS,387.91,...,P218,HATS,0.607,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.52,..P,sf6,HATS,9.544,...,SO2F2,HATS,2.181,...
2017,8,24,20,7,50,3927-03-01,R,64.8464,-163.6661,48.77,40,8.77,430204,BENZ,HATS,15.85,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.848,...,C2H2,HATS,56.728,...,C2H6,HATS,703.384,...,C3H8,HATS,75.66,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.195,...,CH3I,HATS,0.375,...,ch4,CCGG,1942.22,..P,ch4c13,SIL,-999.99,FIL,CHLF,HATS,16.372,...,co,CCGG,89.82,..P,co2,CCGG,395.33,..P,DIBR,HATS,1.118,...,DICL,HATS,55.809,...,F113,HATS,69.777,...,F115,HATS,8.659,...,F11B,HATS,231.33,...,F125,HATS,25.067,...,F13,HATS,3.441,...,F134A,HATS,104.628,...,F142B,HATS,23.694,...,F143a,HATS,22.054,...,F152A,HATS,9.166,...,F227e,HATS,1.413,...,F23,HATS,31.59,..P,F236fa,HATS,0.182,...,F32,HATS,16.154,...,F365m,HATS,1.179,...,FC12,HATS,512.632,..P,H1211,HATS,3.472,...,H1301,HATS,3.295,...,h2,CCGG,462.55,..P,H2402,HATS,0.398,...,HF133a,HATS,0.568,...,HF22,HATS,251.778,...,iC4H10,HATS,8.555,...,iC5H12,HATS,3.999,...,MCFA,HATS,2.29,...,MEBR,HATS,6.062,...,MECL,HATS,454.933,...,n2o,CCGG,329.68,..P,nC4H10,HATS,13.415,...,nC5H12,HATS,4.201,...,nC6H14,HATS,1.743,...,OCS,HATS,387.91,...,P218,HATS,0.577,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.508,...,SO2F2,HATS,2.176,...
